RA,Dec,pop,U,err_U,Z,err_Z,F378,err_F378,F395,err_F395,F410,err_F410,F430,err_F430,F515,err_F515,F660,err_F660,F861,err_F861,G,err_G,I,err_I,R,err_R,pmra,e_pmra,pmdec,e_pmdec,g,bp,rp,par,e_par,r
323.4012,-0.826486,0.0,18.287,0.036,17.064,0.023,18.723,0.052,18.801000000000002,0.064,18.977999999999998,0.047,18.662,0.033,18.334,0.027,17.576999999999998,0.021,17.184,0.022,18.451,0.024,17.294999999999998,0.032,17.631999999999998,0.028,2.904127,0.253038,-2.035457,0.125759,17.785784,17.964346,17.031235,-0.107011,0.163684,139.424002
323.4255,-0.829309,0.0,18.276999999999997,0.029,16.374,0.013,18.569000000000003,0.038,18.712,0.05,18.648,0.029,18.591,0.025,17.833,0.015,17.04,0.008,16.568,0.009,18.006,0.01,16.665,0.011,17.14,0.008,3.692286,0.17196,-2.187035,0.083515,17.120205,17.549303,16.51539,0.112022,0.109976,227.412426
323.4277,-0.828603,0.0,17.735,0.024,16.05,0.009,18.000999999999998,0.028,18.134,0.039,18.203,0.021,18.147000000000002,0.018,17.509,0.017,16.727999999999998,0.006,16.262,0.012,17.631,0.01,16.355,0.01,16.81,0.007,3.268691,0.131547,-2.14239,0.06346,16.796804,17.219244,16.206068,0.004025,0.084048,234.889637
323.3079,-0.829795,0.0,18.887999999999998,0.052,17.386,0.024,19.125999999999998,0.045,19.16,0.073,19.447,0.052,19.356,0.051,18.75,0.027,18.049999999999997,0.015,17.664,0.021,18.875999999999998,0.023,17.666999999999998,0.021,18.127,0.017,3.854281,0.217199,-2.18595,0.140736,18.118061,18.496487,17.566479,-0.269479,0.191436,198.190797
323.3325,-0.829203,0.0,17.279,0.02,15.57,0.014,17.569000000000003,0.025,17.723000000000003,0.033,17.802,0.021,17.715,0.021,17.032999999999998,0.015,16.244,0.011,15.771,0.012,17.184,0.016,15.843,0.015,16.349,0.012,3.630459,0.082613,-2.411116,0.048149,16.310806,16.683207,15.659778,-0.181061,0.068844,110.597358
323.321,-0.821829,1.0,18.942999999999998,0.065,17.680999999999997,0.036,19.284999999999997,0.063,19.432000000000002,0.097,19.665,0.066,19.683,0.079,19.063,0.036,18.267999999999997,0.034,17.88,0.03,18.992,0.036,18.005,0.037,18.306,0.04,3.450825,0.240962,-2.532431,0.173035,18.269947,18.604984,17.678663,-0.081488,0.222298,149.918121
323.3181,-0.8182,0.0,18.410999999999998,0.043,16.779999999999998,0.021,18.654000000000003,0.049,18.627000000000002,0.055,18.901,0.04,18.829,0.034,18.172,0.029,17.410999999999998,0.016,16.982,0.015,18.272,0.019,17.064,0.019,17.483999999999998,0.016,3.403801,0.151966,-2.345984,0.082135,17.492838,17.804806,16.88655,0.165791,0.131705,161.25411
323.405,-0.82623,1.0,17.146,0.017,15.411999999999999,0.006,17.436,0.02,17.622,0.023,17.673,0.014,17.616,0.014,16.968999999999998,0.017,16.113,0.005,15.635000000000002,0.009,17.048,0.009,15.736999999999998,0.011,16.218,0.008,3.47406,0.100718,-2.102249,0.048301,16.19603,16.611769,15.569101,0.063274,0.061053,153.095414
323.2996,-0.824798,1.0,18.826,0.063,17.351,0.023,18.985999999999997,0.054,19.128,0.075,19.284,0.047,19.237000000000002,0.052,18.671,0.031,17.953999999999997,0.02,17.578,0.024,18.781,0.025,17.628,0.027,18.063,0.023,3.518033,0.201531,-2.344371,0.115796,18.064138,18.383299,17.477087,-0.072346,0.182845,226.787914
323.3982,-0.821551,1.0,18.444,0.062,17.023999999999997,0.068,18.723999999999997,0.061,18.906000000000002,0.086,19.154999999999998,0.076,19.104,0.067,18.393,0.061,17.685,0.069,17.34,0.056,18.511,0.064,17.337,0.074,17.766,0.077,4.097632,0.286015,-2.310418,0.215619,18.074545,18.211971,17.309593,0.246719,0.2319,128.131934
323.333,-0.822376,0.0,16.836,0.021,14.933,0.014,17.125,0.026,17.151,0.027,17.176,0.019,17.096,0.019,16.489,0.018,15.661,0.013,15.164000000000001,0.013,16.622,0.018,15.277000000000001,0.014,15.753,0.018,3.527626,0.083224,-2.384441,0.041705,15.817784,16.10407,15.058975,-0.119887,0.055627,106.508745
323.4113,-0.820148,1.0,17.619999999999997,0.023,15.977999999999998,0.017,17.905,0.033,18.019000000000002,0.045,18.148999999999997,0.023,18.145,0.02,17.432,0.016,16.660999999999998,0.015,16.202,0.01,17.593,0.015,16.28,0.017,16.727999999999998,0.017,3.641889,0.133634,-2.111289,0.066057,16.790627,17.174938,16.15914,0.050821,0.084571,175.606337
323.3979,-0.819722,0.0,17.256,0.018,15.349999999999998,0.009,17.536,0.019,17.607,0.025,17.685,0.016,17.603,0.015,16.845,0.01,16.051,0.009,15.568999999999999,0.011,17.044,0.012,15.658999999999999,0.011,16.137,0.009,3.19766,0.090119,-2.275101,0.043206,16.135118,16.558922,15.500194,0.020691,0.056684,127.778096
323.3945,-0.818552,1.0,18.413999999999998,0.034,16.776,0.04,18.526000000000003,0.037,18.888,0.054,18.980999999999998,0.033,19.139,0.05,18.044,0.033,17.509999999999998,0.021,17.052,0.026,18.256,0.025,17.157,0.031,17.561,0.03,3.809095,0.265932,-1.574299,0.135644,17.681124,17.87427,16.927383,-0.492273,0.166513,116.022392
323.3143,-0.818558,0.0,18.308,0.055,16.778,0.02,18.679000000000002,0.037,18.807000000000002,0.061,18.89,0.05,18.853,0.053,18.176,0.035,17.458,0.015,17.007,0.014,18.28,0.037,17.073999999999998,0.015,17.515,0.012,3.440978,0.140224,-2.242263,0.076578,17.486048,17.896559,16.944317,-0.057807,0.126184,174.860756
323.4152,-0.816788,0.0,17.820999999999998,0.031,16.201999999999998,0.016,18.095999999999997,0.034,18.226000000000003,0.037,18.291999999999998,0.024,18.248,0.024,17.614,0.022,16.855999999999998,0.016,16.431,0.016,17.765,0.019,16.492,0.021,16.974999999999998,0.013,3.475313,0.132084,-2.035543,0.064777,16.992716,17.334335,16.358288,0.151197,0.086826,190.734516
323.4142,-0.816627,0.0,17.482,0.019,15.800999999999998,0.011,17.787,0.025,17.895,0.032,17.982,0.018,17.914,0.02,17.266,0.014,16.477999999999998,0.007,16.011,0.011,17.424,0.017,16.099999999999998,0.012,16.56,0.009,3.463776,0.108899,-2.276371,0.053586,16.56569,16.991093,15.96207,0.130836,0.073989,187.366405
323.4162,-0.815669,0.0,18.162,0.036,16.685,0.022,18.491,0.033,18.629,0.05,18.746,0.032,18.668,0.029,18.018,0.023,17.316,0.016,16.907,0.014,18.153,0.02,16.964,0.019,17.39,0.019,3.461876,0.173534,-2.0658,0.087843,17.432379,17.820978,16.848543,0.106264,0.123963,194.890348
323.3288,-0.816156,0.0,16.282,0.012,13.774999999999999,0.007,16.491999999999997,0.017,16.46,0.014,16.462,0.009,16.289,0.011,15.497,0.012,14.559,0.007,13.992999999999999,0.009,15.666,0.009,14.119,0.009,14.675,0.008,3.465422,0.044059,-2.202384,0.020826,14.651359,15.161551,13.96811,0.045099,0.029413,124.522489
323.3164,-0.815046,0.0,18.516,0.041,16.938,0.025,18.737000000000002,0.036,18.764,0.052,18.999,0.033,18.931,0.035,18.352999999999998,0.02,17.581999999999997,0.016,17.195,0.015,18.407,0.017,17.230999999999998,0.025,17.601,0.027,2.679251,0.178893,-2.0079,0.09661,17.773779,18.051292,17.126417,0.31986,0.169787,169.041166
323.3313,-0.813795,1.0,17.576,0.045,16.145,0.049,17.783,0.057,18.004,0.061,18.186,0.048,18.103,0.046,17.784,0.048,16.781,0.046,16.384,0.042,17.613,0.046,16.41,0.063,16.849,0.058,3.552455,0.187881,-2.34244,0.087203,17.12536,17.227877,16.281385,-0.189279,0.127341,118.213845
323.4123,-0.813754,1.0,17.797,0.029,16.252,0.02,18.125999999999998,0.035,18.226000000000003,0.049,18.323,0.031,18.295,0.027,17.666999999999998,0.02,16.912,0.016,16.469,0.015,17.787,0.02,16.544999999999998,0.021,16.98,0.021,3.464364,0.151102,-2.197194,0.072863,17.06481,17.434633,16.442337,0.07347,0.099258,182.326269
323.4123,-0.812427,1.0,17.445999999999998,0.025,15.825,0.014,17.740000000000002,0.021,17.799,0.035,17.923,0.023,17.907,0.027,17.255,0.019,16.494999999999997,0.013,16.037,0.014,17.369,0.018,16.131999999999998,0.016,16.587,0.014,3.388379,0.110423,-1.989817,0.053774,16.60677,16.98591,15.99115,0.03378,0.071175,183.188658
323.3241,-0.813012,1.0,18.756,0.056,17.18,0.046,18.847,0.072,19.272000000000002,0.102,19.433,0.081,19.232,0.064,18.637,0.04,17.785,0.047,17.484,0.021,18.692,0.061,17.537,0.021,17.944,0.022,3.460154,0.28854,-2.177202,0.114718,17.985826,18.282972,17.388165,0.0848,0.210609,143.658579
323.3095,-0.814118,0.0,18.333,0.039,16.909,0.022,18.723999999999997,0.031,18.863,0.061,18.985999999999997,0.038,18.909,0.036,18.229,0.028,17.534,0.019,17.117,0.021,18.357,0.018,17.156,0.025,17.605,0.021,3.106484,0.160429,-2.177636,0.08745,17.637989,18.00596,17.04612,0.313833,0.134527,194.00757
323.3957,-0.809299,1.0,18.582,0.057,17.334999999999997,0.029,19.069000000000003,0.056,19.304000000000002,0.09,19.169,0.048,19.565,0.073,18.682,0.036,17.938,0.021,17.529,0.026,18.723,0.028,17.614,0.036,18.022,0.034,3.412417,0.291111,-2.222619,0.127484,18.026993,18.280941,17.368666,0.006951,0.159625,129.280148
323.3174,-0.808999,0.0,16.628,0.013,14.508,0.008,16.859,0.017,16.947000000000003,0.015,16.968999999999998,0.014,16.859,0.011,16.104,0.011,15.228,0.006,14.715,0.008,16.242,0.01,14.828,0.008,15.329999999999998,0.006,3.630641,0.057538,-2.132385,0.027947,15.330122,15.797967,14.680591,-0.116969,0.038553,170.712915
323.3707,-0.804273,0.0,16.747,0.025,14.459,0.015,16.993000000000002,0.033,16.979000000000003,0.025,16.916999999999998,0.019,16.846,0.02,16.052999999999997,0.019,15.222,0.016,14.665,0.011,16.261,0.023,14.782999999999998,0.017,15.335999999999999,0.021,2.997396,0.069674,-2.073845,0.03335,15.286158,15.664586,14.55081,0.106419,0.043184,74.09624
323.3806,-0.797287,0.0,18.026,0.029,16.401999999999997,0.017,18.341,0.034,18.445,0.045,18.593,0.034,18.490000000000002,0.03,17.904999999999998,0.029,17.157999999999998,0.024,16.616,0.014,18.006999999999998,0.02,16.73,0.022,17.204,0.021,3.073913,0.17866,-2.257764,0.083644,17.158081,17.478775,16.49345,0.007572,0.10622,113.748827
323.3196,-0.804901,0.0,17.88,0.027,16.113,0.017,18.165999999999997,0.032,18.179000000000002,0.037,18.329,0.028,18.262,0.025,17.573999999999998,0.026,16.798,0.016,16.327,0.016,17.712,0.03,16.361,0.022,16.893,0.018,3.681104,0.154947,-2.327047,0.072472,16.953625,17.288593,16.34561,-0.264494,0.110848,168.391394
323.3349,-0.803211,1.0,18.14,0.041,16.729,0.043,18.430999999999997,0.054,18.908,0.082,18.653,0.044,18.691,0.025,18.05,0.023,17.314,0.038,16.911,0.034,18.151,0.037,16.945999999999998,0.056,17.387999999999998,0.038,3.99754,0.24749,-1.690881,0.117013,17.497526,17.674831,16.7217,-0.418736,0.171988,122.785895
323.4248,-0.804698,0.0,16.191,0.01,13.633,0.008,16.423000000000002,0.015,16.442,0.012,16.358999999999998,0.01,16.191,0.008,15.367999999999999,0.009,14.417,0.006,13.846,0.007,15.538999999999998,0.009,13.984,0.008,14.54,0.007,3.378359,0.034609,-2.311988,0.019826,14.521428,15.053606,13.829743,0.063217,0.025698,233.446589
323.4249,-0.803656,0.0,18.128999999999998,0.031,16.429,0.036,18.421999999999997,0.033,18.562,0.049,18.622,0.032,18.586000000000002,0.035,17.977,0.027,17.121,0.027,16.662,0.024,18.043,0.027,16.756999999999998,0.027,17.195,0.034,3.539536,0.133639,-2.475025,0.072891,17.291647,17.609955,16.645575,0.044051,0.095203,235.11503
323.3238,-0.802724,1.0,18.576,0.046,16.948999999999998,0.03,18.840000000000003,0.052,19.041,0.083,19.093999999999998,0.042,19.118000000000002,0.031,18.407,0.029,17.723,0.022,17.25,0.02,18.487,0.033,17.312,0.021,17.771,0.021,3.685276,0.224165,-2.429829,0.10438,17.791224,18.161482,17.192139,-0.150364,0.162299,157.981602
323.3407,-0.800538,0.0,18.422,0.049,17.05,0.038,18.774,0.054,18.882,0.064,19.115,0.059,18.921,0.048,18.154,0.04,17.700999999999997,0.038,17.228,0.029,18.419999999999998,0.039,17.313,0.041,17.753,0.04,3.717862,0.219699,-2.154471,0.113251,17.712667,17.834675,16.879202,-0.23869,0.143785,113.347772
323.3849,-0.800801,0.0,16.746,0.013,14.729,0.013,16.991999999999997,0.019,17.058,0.022,17.09,0.013,16.989,0.014,16.301,0.014,15.445000000000002,0.01,14.953,0.01,16.419999999999998,0.012,15.050999999999998,0.014,15.533999999999999,0.011,3.061195,0.081378,-1.853909,0.037846,15.587196,15.960663,14.887434,-0.03083,0.046845,113.677451
323.3531,-0.798605,0.0,16.457,0.018,14.332999999999998,0.009,16.695999999999998,0.019,16.823,0.019,16.854,0.011,16.688,0.018,16.009999999999998,0.013,15.081000000000001,0.007,14.54,0.008,16.08,0.013,14.655999999999999,0.011,15.172999999999998,0.01,3.286887,0.060734,-2.122089,0.036387,15.205642,15.62551,14.483718,0.024985,0.040122,94.961234
323.3242,-0.798514,0.0,17.487,0.021,15.771999999999998,0.017,17.735999999999997,0.031,17.777,0.038,17.945,0.026,17.838,0.026,17.233,0.017,16.43,0.02,15.998999999999999,0.02,17.348,0.024,16.058,0.021,16.544,0.019,3.409497,0.106219,-2.071603,0.052339,16.584976,16.91407,15.921329,0.016075,0.076861,164.362211
323.3033,-0.796777,0.0,17.122999999999998,0.016,15.227999999999998,0.008,17.366,0.017,17.395,0.025,17.483999999999998,0.017,17.355,0.017,16.724999999999998,0.016,15.929,0.006,15.434999999999999,0.008,16.849,0.016,15.54,0.009,16.023,0.007,3.395302,0.08084,-2.139765,0.040045,16.006721,16.441532,15.38835,0.054287,0.055465,233.678177
323.3357,-0.796527,0.0,16.721999999999998,0.012,14.620999999999999,0.006,16.973,0.016,17.104000000000003,0.019,17.049,0.011,16.893,0.009,16.201999999999998,0.01,15.328999999999999,0.004,14.829,0.007,16.316,0.01,14.934000000000001,0.007,15.437999999999999,0.007,3.323329,0.065978,-2.434843,0.031972,15.451432,15.893557,14.792869,0.03271,0.045202,136.426272
323.3368,-0.79626,0.0,16.326,0.013,13.902999999999999,0.007,16.569000000000003,0.017,16.67,0.016,16.555999999999997,0.011,16.399,0.011,15.593999999999998,0.013,14.673,0.005,14.114,0.006,15.739999999999998,0.011,14.253,0.009,14.786999999999999,0.007,3.488615,0.047694,-2.479732,0.022824,14.770346,15.277574,14.093137,0.064882,0.030342,134.252
323.4141,-0.795566,0.0,17.331,0.011,15.489,0.011,17.637999999999998,0.019,17.651,0.023,17.755,0.015,17.652,0.017,16.959,0.012,16.174999999999997,0.007,15.710999999999999,0.009,17.099999999999998,0.008,15.799,0.01,16.262,0.007,3.206539,0.082375,-2.068541,0.042819,16.254465,16.687996,15.642839,0.05367,0.053867,210.385775
323.2971,-0.796006,1.0,16.805,0.014,15.122,0.008,17.192,0.02,17.268,0.022,17.331,0.013,17.281,0.011,16.631999999999998,0.01,15.825000000000001,0.006,15.322,0.01,16.745,0.008,15.431999999999999,0.008,15.905999999999999,0.006,4.011748,0.084932,-2.489052,0.041177,15.923341,16.328125,15.285922,-0.00703,0.057058,255.557034
323.3816,-0.79009,0.0,16.608999999999998,0.011,14.367999999999999,0.01,16.854,0.018,16.847,0.015,16.887999999999998,0.01,16.77,0.01,15.966999999999999,0.01,15.084000000000001,0.006,14.574000000000002,0.009,16.122,0.008,14.697,0.009,15.192999999999998,0.007,3.289646,0.060882,-2.080485,0.027795,15.206571,15.668634,14.52993,0.053252,0.036713,137.534923
323.3764,-0.79016,0.0,16.608,0.01,14.151999999999997,0.009,16.872999999999998,0.015,16.95,0.014,16.782,0.012,16.684,0.011,15.814,0.013,14.894,0.007,14.369,0.006,15.983999999999998,0.01,14.492999999999999,0.011,14.998999999999999,0.008,3.400626,0.060541,-2.219905,0.028406,14.988285,15.487227,14.319524,0.00636,0.037704,128.999313
323.3783,-0.785244,0.0,18.453,0.044,16.773,0.017,18.613999999999997,0.041,18.606,0.053,18.843,0.032,18.762,0.028,18.169999999999998,0.017,17.355,0.008,16.954,0.014,18.328,0.022,17.018,0.012,17.455,0.011,3.570832,0.162994,-2.293948,0.088107,17.452248,17.818972,16.872778,-0.050388,0.120298,147.980841
323.304,-0.792463,0.0,16.865,0.014,14.791999999999998,0.008,17.118000000000002,0.016,17.181,0.02,17.192999999999998,0.012,17.073,0.008,16.362,0.012,15.511000000000001,0.005,15.008,0.006,16.506,0.008,15.111,0.008,15.611,0.007,3.337073,0.065707,-2.200255,0.031926,15.600211,16.058544,14.961148,0.078241,0.044797,238.283982
323.4023,-0.788323,0.0,16.842,0.013,14.794,0.012,17.063000000000002,0.015,17.130000000000003,0.019,17.173,0.011,17.048000000000002,0.012,16.342,0.011,15.499,0.007,14.995000000000001,0.009,16.498,0.01,15.102999999999998,0.009,15.593,0.005,3.544849,0.054855,-2.104709,0.030393,15.583179,16.045387,14.948341,0.002204,0.038684,190.278768
323.4099,-0.790968,1.0,18.688,0.053,17.346999999999998,0.017,18.874000000000002,0.062,19.119,0.079,19.131999999999998,0.064,19.048000000000002,0.058,18.563,0.045,17.86,0.048,17.57,0.025,18.685,0.045,17.505,0.048,17.910999999999998,0.052,3.694261,0.232706,-2.196624,0.116206,18.09271,18.294989,17.423006,-0.200334,0.152383,205.942664
323.4102,-0.789963,0.0,18.506,0.039,16.965,0.018,18.811999999999998,0.043,18.678,0.072,18.983,0.034,18.979,0.033,18.355999999999998,0.02,17.607999999999997,0.011,17.177,0.016,18.480999999999998,0.014,17.262,0.015,17.694,0.009,2.662193,0.175018,-2.261899,0.091406,17.684315,18.055431,17.10812,0.290185,0.119968,208.966804
323.3688,-0.787491,0.0,18.317999999999998,0.035,16.685,0.03,18.723,0.045,18.835,0.053,18.898999999999997,0.036,18.867,0.028,18.157999999999998,0.024,17.387999999999998,0.019,16.914,0.023,18.258,0.019,16.964,0.031,17.442,0.025,3.421895,0.200663,-2.199229,0.108234,17.549164,17.826487,16.88029,0.058473,0.125864,130.536092
323.329,-0.788157,0.0,18.331,0.034,16.868,0.019,18.628,0.032,18.755000000000003,0.059,18.865,0.03,18.755,0.031,18.264,0.019,17.54,0.01,17.114,0.016,18.311,0.016,17.145,0.015,17.591,0.015,3.301363,0.197932,-2.25469,0.095914,17.748316,17.956593,17.03459,0.017405,0.142946,174.916461
323.3823,-0.787906,0.0,18.671,0.041,17.238,0.024,19.101,0.044,19.290000000000003,0.082,19.313,0.046,19.144000000000002,0.036,18.483,0.026,17.889,0.015,17.425,0.019,18.712,0.017,17.517,0.019,17.889,0.013,3.041184,0.194243,-2.280994,0.102436,17.886843,18.266634,17.358334,0.068897,0.138705,145.664293
323.3877,-0.787653,0.0,18.282999999999998,0.034,16.724999999999998,0.02,18.592,0.035,18.55,0.047,18.791,0.028,18.696,0.036,18.105999999999998,0.021,17.348,0.014,16.922,0.017,18.302,0.021,16.988,0.017,17.419,0.011,3.155938,0.14341,-2.176512,0.079448,17.393656,17.803263,16.828022,-0.173917,0.110153,156.713602
323.3198,-0.784414,0.0,16.273,0.01,13.776,0.009,16.503,0.015,16.513,0.011,16.476,0.011,16.313,0.01,15.491,0.011,14.546000000000001,0.007,13.988,0.008,15.651,0.008,14.120000000000001,0.009,14.665,0.006,3.521181,0.049926,-2.251699,0.024386,14.643814,15.166481,13.961669,4.83E-4,0.032194,208.022557
323.3841,-0.783172,0.0,18.72,0.056,17.233999999999998,0.024,18.9,0.053,19.251,0.095,19.297,0.048,19.067,0.042,18.618,0.026,17.855999999999998,0.019,17.394000000000002,0.023,18.784,0.027,17.497,0.023,17.95,0.023,3.45699,0.262146,-1.9252,0.138499,17.978003,18.310686,17.37831,0.091715,0.182221,163.748068
323.367,-0.780144,0.0,18.8,0.051,17.34,0.036,19.070999999999998,0.045,19.182000000000002,0.072,19.369999999999997,0.049,19.151,0.049,18.656,0.027,17.977,0.029,17.542,0.031,18.759,0.027,17.614,0.041,18.035999999999998,0.038,3.285752,0.238425,-2.33403,0.157034,18.087105,18.414799,17.469416,0.210414,0.162453,155.952102
323.3238,-0.779199,1.0,17.829,0.032,16.279,0.019,18.118000000000002,0.03,18.137,0.046,18.256,0.033,18.318,0.029,17.663,0.021,16.919999999999998,0.02,16.484,0.013,17.726,0.034,16.567999999999998,0.011,17.002,0.017,2.511131,0.137091,-1.914824,0.067268,17.048512,17.384869,16.400469,0.195497,0.093362,211.271406
323.3762,-0.778738,0.0,18.361,0.043,16.874,0.015,18.770000000000003,0.047,18.868000000000002,0.061,18.921,0.051,18.933,0.036,18.276,0.027,17.538,0.013,17.078,0.016,18.436,0.019,17.108,0.019,17.63,0.01,3.351593,0.181681,-2.127818,0.102751,17.689383,17.987001,17.044188,-0.088377,0.132291,167.575023
323.2971,-0.776983,1.0,18.721999999999998,0.059,17.416999999999998,0.016,19.070999999999998,0.057,19.182000000000002,0.086,19.384,0.046,19.346,0.045,18.723,0.027,18.014,0.013,17.584,0.021,18.822,0.017,17.688,0.017,18.093,0.012,3.24401,0.252452,-1.828023,0.141847,18.08656,18.4599,17.525805,0.358759,0.171178,288.740207
323.3038,-0.776723,0.0,18.444,0.061,17.168,0.018,18.936999999999998,0.046,18.959,0.072,19.163999999999998,0.043,19.060000000000002,0.033,18.514,0.031,17.782,0.013,17.358,0.015,18.639,0.015,17.425,0.016,17.866,0.013,3.460776,0.224732,-2.52585,0.107583,17.843195,18.264046,17.282097,0.073081,0.142993,269.984091
323.3442,-0.774453,0.0,18.668,0.046,17.153,0.014,18.993000000000002,0.045,19.063000000000002,0.057,19.192999999999998,0.046,19.137,0.036,18.618,0.032,17.788999999999998,0.014,17.36,0.022,18.692,0.02,17.438,0.016,17.867,0.014,3.642421,0.230045,-2.259618,0.104339,17.829988,18.268663,17.319824,-0.161974,0.144557,187.697298
323.3811,-0.774538,0.0,18.15,0.029,16.558999999999997,0.015,18.453000000000003,0.031,18.492,0.05,18.674,0.026,18.615000000000002,0.025,17.976,0.016,17.209,0.008,16.764,0.013,18.089,0.011,16.84,0.011,17.287,0.008,3.457049,0.148928,-2.186686,0.085226,17.271406,17.683573,16.70315,0.158923,0.112634,187.47817
323.3288,-0.773038,0.0,17.58,0.021,15.796,0.01,17.825000000000003,0.019,17.864,0.031,17.997999999999998,0.022,17.893,0.016,17.252,0.017,16.471,0.008,16.008,0.011,17.378,0.014,16.115,0.011,16.57,0.008,3.292771,0.115882,-2.084652,0.054355,16.548342,16.965824,15.947944,-0.019003,0.071725,217.971161
323.3488,-0.773432,0.0,17.808999999999997,0.032,16.241999999999997,0.025,18.179000000000002,0.033,18.187,0.048,18.352,0.037,18.331,0.029,17.622999999999998,0.032,16.898,0.029,16.462,0.026,17.819,0.019,16.549,0.025,17.012999999999998,0.024,3.400971,0.124044,-2.047923,0.067447,17.090342,17.376572,16.398321,0.120813,0.08757,185.81665
323.3491,-0.772268,1.0,18.634,0.057,17.113,0.023,18.798000000000002,0.054,18.993000000000002,0.079,18.976,0.068,18.984,0.053,18.326999999999998,0.051,17.637,0.038,17.315,0.017,18.433,0.049,17.37,0.018,17.794999999999998,0.018,3.066033,0.208801,-2.119665,0.112039,17.827015,18.134233,17.190302,0.10908,0.148476,189.779337
323.4065,-0.771878,0.0,16.616,0.01,14.489,0.009,16.884,0.018,16.948,0.013,16.951,0.013,16.825,0.009,16.087,0.011,15.218000000000002,0.004,14.696000000000002,0.007,16.252,0.008,14.82,0.01,15.326,0.007,3.448303,0.041269,-2.075116,0.026424,15.319193,15.799529,14.668542,-0.031514,0.032262,243.139682
323.3134,-0.770483,0.0,16.317999999999998,0.009,13.887,0.009,16.555999999999997,0.013,16.588,0.012,16.526,0.009,16.386,0.009,15.578,0.011,14.654000000000002,0.007,14.093,0.009,15.745999999999999,0.009,14.224,0.007,14.762,0.006,3.243509,0.045902,-2.26024,0.021904,14.745077,15.257205,14.06621,0.062563,0.030383,259.683893
323.3513,-0.767194,0.0,17.918,0.022,16.235,0.014,18.228,0.034,18.228,0.032,18.346999999999998,0.021,18.351,0.021,17.677999999999997,0.016,16.892,0.011,16.42,0.012,17.806,0.01,16.506,0.008,16.99,0.009,3.548259,0.116383,-2.101958,0.061892,16.966997,17.365307,16.357594,-0.180659,0.081483,205.809149
323.3578,-0.769055,0.0,16.994,0.015,15.023,0.009,17.274,0.02,17.299,0.023,17.377,0.015,17.226,0.017,16.573999999999998,0.022,15.741000000000001,0.006,15.245999999999999,0.009,16.706,0.014,15.357,0.012,15.846,0.008,3.417428,0.070118,-2.225779,0.03953,15.83736,16.27183,15.207444,-0.032824,0.048858,195.79153
323.3574,-0.769787,1.0,16.825,0.014,14.799,0.009,17.061999999999998,0.02,17.166,0.024,17.215999999999998,0.013,17.16,0.013,16.355999999999998,0.015,15.534,0.006,15.009,0.009,16.535999999999998,0.014,15.125,0.014,15.629999999999999,0.008,3.35941,0.060427,-2.178406,0.034465,15.616733,16.075714,14.96899,0.054495,0.042208,193.314036
323.3645,-0.769026,1.0,18.688,0.066,17.489,0.06,18.921999999999997,0.061,18.983,0.072,19.294999999999998,0.063,19.222,0.069,18.707,0.05,18.067999999999998,0.053,17.643,0.045,18.974,0.023,17.726,0.07,18.145,0.066,3.861071,0.277301,-1.933711,0.180244,18.2497,18.42212,17.51385,-0.243517,0.182868,194.75765
323.372,-0.765435,0.0,16.208,0.01,13.672,0.008,16.415,0.013,16.458000000000002,0.013,16.381999999999998,0.009,16.229,0.011,15.395,0.01,14.450999999999999,0.005,13.878,0.007,15.564,0.008,14.019,0.008,14.562000000000001,0.005,3.383967,0.034608,-2.031642,0.021091,14.557032,15.085374,13.863715,0.040868,0.026224,210.7836
323.3126,-0.763527,0.0,17.973,0.035,16.159,0.009,18.314999999999998,0.034,18.234,0.049,18.32,0.028,18.305,0.027,17.552999999999997,0.026,16.808,0.011,16.371,0.011,17.706,0.018,16.432,0.01,16.884999999999998,0.013,3.284323,0.135546,-2.214503,0.066214,16.902784,17.311934,16.302214,0.184572,0.0876,280.510233
323.3222,-0.753284,1.0,17.558999999999997,0.021,15.925,0.012,17.866999999999997,0.025,17.969,0.032,18.044999999999998,0.021,18.023,0.021,17.352,0.013,16.584,0.009,16.126,0.01,17.479,0.013,16.214,0.013,16.669999999999998,0.012,3.516398,0.096487,-2.383988,0.052724,16.677385,17.08744,16.075298,0.034537,0.068689,290.738312
323.4845,-0.75204,1.0,18.828,0.049,17.377,0.024,19.026000000000003,0.049,19.132,0.075,19.467,0.057,19.353,0.047,18.733,0.026,17.991999999999997,0.011,17.55,0.029,18.866,0.015,17.646,0.014,18.081,0.015,3.442475,0.170791,-2.171223,0.161854,18.058964,18.450878,17.491535,0.152783,0.157682,508.035593
323.316,-0.746014,0.0,17.419999999999998,0.019,15.672999999999998,0.01,17.700000000000003,0.019,17.801000000000002,0.025,17.837,0.016,17.734,0.016,17.137999999999998,0.012,16.357,0.008,15.875,0.01,17.267,0.009,15.977999999999998,0.01,16.442,0.008,3.548232,0.090865,-2.097715,0.050711,16.431068,16.840172,15.817863,0.211306,0.066465,324.726373
323.3495,-0.743941,0.0,17.165,0.016,15.270999999999997,0.009,17.466,0.022,17.539,0.022,17.619,0.014,17.553,0.013,16.814,0.013,15.979000000000001,0.009,15.479,0.01,16.953,0.01,15.588999999999999,0.011,16.067999999999998,0.008,3.422402,0.058397,-2.35718,0.03697,16.05191,16.507029,15.432736,0.012721,0.047034,289.306317
